,실제 본심은、큰 슬픔과 예능인의,,,,,,,,,,,,,,,,,,,,,,,,0
,자세 사이에서 오락가락하는 상태。,,,,,,,,,,,,,,,,,,,,,,,,0
,기억이 혼란스러운 것도,,,,,,,,,,,,,,,,,,,,,,,,0
,무리는 아닐 겁니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,그건‥‥괴롭겠군요。,,,,,,,,,,,,,,,,,,,,,,,,0
,스승은 부모와도 같습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,충격은 상당했을 겁니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,그런 증인의 빈틈을 파고들어,,,,,,,,,,,,,,,,,,,,,,,,0
,죄를 뒤집어씌우려 하다니。,,,,,,,,,,,,,,,,,,,,,,,,0
,역시、변호사에겐 인간의 마음이,,,,,,,,,,,,,,,,,,,,,,,,0
,존재하지 않는 것 같군요!,,,,,,,,,,,,,,,,,,,,,,,,0
,저、전‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,그、그럴 생각이‥‥！,,,,,,,,,,,,,,,,,,,,,,,,0
,아직도 모르시겠습니까?,,,,,,,,,,,,,,,,,,,,,,,,0
,당신의 미숙한 변호가 증인의,,,,,,,,,,,,,,,,,,,,,,,,0
,마음을 더 아프게 하는 겁니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,여기에 계신 모든 분들도,,,,,,,,,,,,,,,,,,,,,,,,0
,그렇게 생각하지 않습니까?,,,,,,,,,,,,,,,,,,,,,,,,0
,바、방청객은,,,,,,,,,,,,,,,,,,,,,,,,0
,상관없잖습니까!,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥확인하는 것이 두렵습니까?,,,,,,,,,,,,,,,,,,,,,,,,0
,자신이 옳은지 아닌지를。,,,,,,,,,,,,,,,,,,,,,,,,0
,자、그 자랑스러운 귀로,,,,,,,,,,,,,,,,,,,,,,,,0
,들어보십시오。,,,,,,,,,,,,,,,,,,,,,,,,0
,확실히‥‥너무하긴 하네。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥그렇게까지 해야 했나。,,,,,,,,,,,,,,,,,,,,,,,,0
,증인이 좀 불쌍해‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥목소리가 너무 크지 않아?,,,,,,,,,,,,,,,,,,,,,,,,0
,아、아냐‥‥난,,,,,,,,,,,,,,,,,,,,,,,,0
,그저、진실을‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,（모、모두 나유타 검사에게,,,,,,,,,,,,,,,,,,,,,,,,0
,동조하고 있어‥‥？）,,,,,,,,,,,,,,,,,,,,,,,,0
,여러분들은、,,,,,,,,,,,,,,,,,,,,,,,,0
,잘 알고 있는듯하군요。,,,,,,,,,,,,,,,,,,,,,,,,0
,어느 쪽이 옳은지‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥아직 쟤、수습이잖아。,,,,,,,,,,,,,,,,,,,,,,,,0
,왜 혼자서 온 거지?,,,,,,,,,,,,,,,,,,,,,,,,0
,（방청객의 목소리가‥‥감정이‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,전해져 오고 있어‥‥！）,,,,,,,,,,,,,,,,,,,,,,,,0
,（무서워‥‥혼자서 싸운다는 건‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,이렇게나 고독한 거였나‥‥？）,,,,,,,,,,,,,,,,,,,,,,,,0
,두렵습니까‥‥？,,,,,,,,,,,,,,,,,,,,,,,,0
,그 정도의 각오로 법정에,,,,,,,,,,,,,,,,,,,,,,,,0
,임하다니、가소롭습니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,지금 당장 법정에서 물러나십시오!,,,,,,,,,,,,,,,,,,,,,,,,0
,（하、하지만‥‥질 순 없어。,,,,,,,,,,,,,,,,,,,,,,,,0
,싸워야 해‥‥싸워야 해‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,분장실의 출입을 아무도 확인하지,,,,,,,,,,,,,,,,,,,,,,,,0
,않은 순간이 있는 이상‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,두 사람의 증언만으로 피고인을,,,,,,,,,,,,,,,,,,,,,,,,0
,범인이라 단정 지을 순 없습니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,흥‥‥아직 물고 늘어지는 겁니까。,,,,,,,,,,,,,,,,,,,,,,,,0
,깨끗이 단념하지 못하다니‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,단념이고 뭐고、,,,,,,,,,,,,,,,,,,,,,,,,0
,이제 시작했을 뿐입니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,아무렇지 않은 척하지만、,,,,,,,,,,,,,,,,,,,,,,,,0
,사실 마음은 꺾이려고 하지요?,,,,,,,,,,,,,,,,,,,,,,,,0
,그럼、그 마음을 확실하게,,,,,,,,,,,,,,,,,,,,,,,,0
,꺾어드리겠습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥이 결정적인 증거품으로。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥겨、결정적인 증거품이라고요?,,,,,,,,,,,,,,,,,,,,,,,,0
,그렇습니다。살해 현장에는,,,,,,,,,,,,,,,,,,,,,,,,0
,커다란 증거가 있었습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥피고인을 가리키는,,,,,,,,,,,,,,,,,,,,,,,,0
,“다잉 메시지”가 말이죠。,,,,,,,,,,,,,,,,,,,,,,,,0
,책상 위에 나열된,,,,,,,,,,,,,,,,,,,,,,,,0
,카드에 주목해주십시오。,,,,,,,,,,,,,,,,,,,,,,,,0
,이 카드들의 첫 글자로,,,,,,,,,,,,,,,,,,,,,,,,0
,어떤 문장이 만들어져 있습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,「소면의4째이다」라고。,,,,,,,,,,,,,,,,,,,,,,,,0
,「소?면?의?4?째?이?다」,,,,,,,,,,,,,,,,,,,,,,,,0
,소면의 넷째‥‥！,,,,,,,,,,,,,,,,,,,,,,,,0
,“소면의 넷째”는 다르게 보면、,,,,,,,,,,,,,,,,,,,,,,,,0
,국숫집 우치타테안의 4대째‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,우치타테 스스루를,,,,,,,,,,,,,,,,,,,,,,,,0
,가리키는 겁니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,히이이이익!,,,,,,,,,,,,,,,,,,,,,,,,0
,그、그렇군요!,,,,,,,,,,,,,,,,,,,,,,,,0
,검사님、대?단해요!,,,,,,,,,,,,,,,,,,,,,,,,0
,（이、이거 큰일이야‥‥！,,,,,,,,,,,,,,,,,,,,,,,,0
,어떡하지‥‥！）,,,,,,,,,,,,,,,,,,,,,,,,0
,증거품《현장 사진》의,,,,,,,,,,,,,,,,,,,,,,,,0
,데이터를 갱신했다。,,,,,,,,,,,,,,,,,,,,,,,,0
,이 명백한 증거 앞에서、,,,,,,,,,,,,,,,,,,,,,,,,0
,계속 헛수고를 할 생각입니까?,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥허、헛수고인지 아닌지는、,,,,,,,,,,,,,,,,,,,,,,,,0
,해봐야‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,이 이상、있지도 않은 희망을,,,,,,,,,,,,,,,,,,,,,,,,0
,피고인에게 안겨주지 마십시오。,,,,,,,,,,,,,,,,,,,,,,,,0
,당신의 행위는 피고인의,,,,,,,,,,,,,,,,,,,,,,,,0
,고통을 늘리는 것뿐입니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,총명하신 방청객 여러분‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,그렇게 생각하지 않습니까?,,,,,,,,,,,,,,,,,,,,,,,,0
,확실히 너무하긴 하지‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,결정적인 증거도 나왔고‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,미숙한 변호사 때문에、,,,,,,,,,,,,,,,,,,,,,,,,0
,피해자도 피고인도 불쌍하다。,,,,,,,,,,,,,,,,,,,,,,,,0
,（아、아니야‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,난 스스루 군의 결백을‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,들리시겠지요。,,,,,,,,,,,,,,,,,,,,,,,,0
,영혼의 구제를 원하는 목소리가。,,,,,,,,,,,,,,,,,,,,,,,,0
,포기할 때가 왔습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,미숙한 변호사여‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,이제、당신 정도의 힘으로는,,,,,,,,,,,,,,,,,,,,,,,,0
,어쩔 수 없습니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,（여、역시、나 혼자선,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥안되는 거야‥‥？）,‥‥안 되는 거야‥‥？）,,,,,,,,,,,,,,,,,,,,,,,13
,이제 무리지‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,빨리 포기하면 좋을 것을‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,（으、으으‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,자、변호인。,,,,,,,,,,,,,,,,,,,,,,,,0
,모든 것을 소승에게 맡기십시오。,,,,,,,,,,,,,,,,,,,,,,,,0
,츠키 선생의 감수성을 이용해서,,,,,,,,,,,,,,,,,,,,,,,,0
,법정의 흐름을 조작하다니‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,상당히 쩨쩨한 짓을 하는구만。,,,,,,,,,,,,,,,,,,,,,,,,0
,유、유가미 씨‥‥！,,,,,,,,,,,,,,,,,,,,,,,,0
,방청객 놈들도 마찬가지다。,,,,,,,,,,,,,,,,,,,,,,,,0
,쫑알쫑알거리지 말고 봐라。,,,,,,,,,,,,,,,,,,,,,,,,0
,이 미숙한 변호사가 이제부터,,,,,,,,,,,,,,,,,,,,,,,,0
,역전하는 모습을 말이다!,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥이제부터 역전하는 건가?,,,,,,,,,,,,,,,,,,,,,,,,0
,저 검사가 그렇다면야‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,（버、법정의 분위기가 변했어‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,유가미 검사、왜 거기에!,,,,,,,,,,,,,,,,,,,,,,,,0
,헷、그냥 변덕일 뿐이다。,,,,,,,,,,,,,,,,,,,,,,,,0
,방청석은 재미없으니깐 말이지。,,,,,,,,,,,,,,,,,,,,,,,,0
,그리고、이 병아리에게 맡겼다가‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,단골 메밀국숫집이,,,,,,,,,,,,,,,,,,,,,,,,0
,없어지면 곤란하거든!,,,,,,,,,,,,,,,,,,,,,,,,0
,추악하고 더러운 변호석에,,,,,,,,,,,,,,,,,,,,,,,,0
,자진해서 서다니‥‥어리석군요。,,,,,,,,,,,,,,,,,,,,,,,,0
,츠키 선생、이렇게 간단히 놈의,,,,,,,,,,,,,,,,,,,,,,,,0
,손에 놀아날 줄이야‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,말로만 제 몫을 하는 변호사였군。,말로만 어엿한 변호사였군。,,,,,,,,,,,,,,,,,,,,,,,14
,자、잠깐 방심했을 뿐이에요!,,,,,,,,,,,,,,,,,,,,,,,,0
,이제부터 시작이에요!,,,,,,,,,,,,,,,,,,,,,,,,0
,헷。정신 바짝 차리고,,,,,,,,,,,,,,,,,,,,,,,,0
,싸워라。,,,,,,,,,,,,,,,,,,,,,,,,0
,제가 알아서 할 거예요!,,,,,,,,,,,,,,,,,,,,,,,,0
,어쨌든、기합 넣고 갑니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥지옥에 떨어트릴 자가,,,,,,,,,,,,,,,,,,,,,,,,0
,한 명 더 늘었군요‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,헷、난 감옥생활이,,,,,,,,,,,,,,,,,,,,,,,,0
,길어서 말이지‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,「옥」이 붙은 곳은,,,,,,,,,,,,,,,,,,,,,,,,0
,익숙하다。,,,,,,,,,,,,,,,,,,,,,,,,0
,지옥에 떨어지는 것만으로,,,,,,,,,,,,,,,,,,,,,,,,0
,끝나지는 않을 겁니다‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,지금 짊어진 업에 따라、다음 생엔,,,,,,,,,,,,,,,,,,,,,,,,0
,“판다”로 태어날 겁니다‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,그것도“흑백이 반대”인 채로。,,,,,,,,,,,,,,,,,,,,,,,,0
,그리고、동물원 구경거리가 되어,,,,,,,,,,,,,,,,,,,,,,,,0
,손가락질을 받으며 지낼 겁니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,그런 협박은 유가미 씨에겐,,,,,,,,,,,,,,,,,,,,,,,,0
,통하지 않습니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,왜냐면、이미‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,판다같이 생겼으니까요!,,,,,,,,,,,,,,,,,,,,,,,,0
,누가 판다냐!,,,,,,,,,,,,,,,,,,,,,,,,0
,죄、죄송합니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,두 분 모두、지옥에 떨어질 각오는,,,,,,,,,,,,,,,,,,,,,,,,0
,되어 있는 것 같군요‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,증인、감사합니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,이제 물러나셔도 괜찮습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,아、알겠습니다!,,,,,,,,,,,,,,,,,,,,,,,,0
,그럼、바이바이벌루?운!,,,,,,,,,,,,,,,,,,,,,,,,0
,（바、바이바이벌루?운‥‥？）,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥자 그럼。,,,,,,,,,,,,,,,,,,,,,,,,0
,그 카드에 대해서 증인을,,,,,,,,,,,,,,,,,,,,,,,,0
,준비했습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,흠。,,,,,,,,,,,,,,,,,,,,,,,,0
,그건 어떤 분입니까?,,,,,,,,,,,,,,,,,,,,,,,,0
,시신의 첫 발견자이자、,,,,,,,,,,,,,,,,,,,,,,,,0
,현장을 직접 본 인물‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,센푸테이 비푸 씨입니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,깨끗이 단념하지 못하는 자들이여、,,,,,,,,,,,,,,,,,,,,,,,,0
,포기할 때입니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥그럼、증인의,,,,,,,,,,,,,,,,,,,,,,,,0
,입정을 부탁드립니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,증인、이름과 직업을,,,,,,,,,,,,,,,,,,,,,,,,0
,부탁드립니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,소개하도록 하겠습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,만담가인 센푸테이 비푸입니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,개그는 서툴러도、입은 서투르지,,,,,,,,,,,,,,,,,,,,,,,,0
,않게 조심히 발언할 생각입니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,서투르게 입을 열어 행여나,,,,,,,,,,,,,,,,,,,,,,,,0
,체포라도 당하는 날엔‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,인생 낙오자 취급을,,,,,,,,,,,,,,,,,,,,,,,,0
,당할 테니 말이죠!,,,,,,,,,,,,,,,,,,,,,,,,0
,뒤는 잘 부탁드립니다！,,,,,,,,,,,,,,,,,,,,,,,,0
,돌아가면 안 돼요！,,,,,,,,,,,,,,,,,,,,,,,,0
,아직 자기소개만 했으니까요！,,,,,,,,,,,,,,,,,,,,,,,,0
,오옷、왜 그러십니까！,,,,,,,,,,,,,,,,,,,,,,,,0
,누님、혹시,,,,,,,,,,,,,,,,,,,,,,,,0
,저의 팬이신가요?,,,,,,,,,,,,,,,,,,,,,,,,0
,사인을 원하시는 겁니까？,,,,,,,,,,,,,,,,,,,,,,,,0
,잠시 기다려주시길。,,,,,,,,,,,,,,,,,,,,,,,,0
,아얏！,,,,,,,,,,,,,,,,,,,,,,,,0
,가、갑자기 뭐 하는 겁니까!,,,,,,,,,,,,,,,,,,,,,,,,0
,뭐、사양 말고 넣어두세요。,,,,,,,,,,,,,,,,,,,,,,,,0
,저는 부채가 넘치니까요。,,,,,,,,,,,,,,,,,,,,,,,,0
,즉 보채일 리 없는 부채！,,,,,,,,,,,,,,,,,,,,,,,,0
,좋은데 이거！,,,,,,,,,,,,,,,,,,,,,,,,0
,어라？ 거기에 있는 건、,,,,,,,,,,,,,,,,,,,,,,,,0
,유가미 나리！ 여기예요！,,,,,,,,,,,,,,,,,,,,,,,,0
,서로 귀찮은 일이,,,,,,,,,,,,,,,,,,,,,,,,0
,되어버렸군요。,,,,,,,,,,,,,,,,,,,,,,,,0
,오늘은 어느 때보다,,,,,,,,,,,,,,,,,,,,,,,,0
,말이 많구만。,,,,,,,,,,,,,,,,,,,,,,,,0
,이런 장소에선 처음이라、,,,,,,,,,,,,,,,,,,,,,,,,0
,조금 긴장해서 말이죠！,,,,,,,,,,,,,,,,,,,,,,,,0
,（또、귀찮을 거 같은 사람이,,,,,,,,,,,,,,,,,,,,,,,,0
,나왔다‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,증인。,,,,,,,,,,,,,,,,,,,,,,,,0
,조금 더 보고 싶기도 합니다만、,,,,,,,,,,,,,,,,,,,,,,,,0
,사건 얘기를 해주실 수 있을까요？,,,,,,,,,,,,,,,,,,,,,,,,0
,아아、그랬었죠。,,,,,,,,,,,,,,,,,,,,,,,,0
,그러면、실례하겠습니다‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,어제는 제가 두 번째로 승진해서,,,,,,,,,,,,,,,,,,,,,,,,0
,새로운 이름을 받은 걸‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,기념으로 열린,,,,,,,,,,,,,,,,,,,,,,,,0
,감사한 공연이었지 말이죠。,,,,,,,,,,,,,,,,,,,,,,,,0
,그런데‥‥후우‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,이런 일이 일어나버리다니、,,,,,,,,,,,,,,,,,,,,,,,,0
,꿈에도 생각지 못했어。,,,,,,,,,,,,,,,,,,,,,,,,0
,나도 이제부터 선생님에게 보답을,,,,,,,,,,,,,,,,,,,,,,,,0
,해드려야지 했던 때에‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,그건 그렇고、,,,,,,,,,,,,,,,,,,,,,,,,0
,푸코 누님이 걱정입니다‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님에게 매달려서‥‥말이죠。,,,,,,,,,,,,,,,,,,,,,,,,0
,보고 있으니 괴로웠습니다‥‥。,,,,,,,,,,,,,,,,,,,,,,,,0
,시신를 보니“실신”할 것처럼。,시신을 보니“실신”할 것처럼。,,,,,,,,,,,,,,,,,,,,,,,16
,재미없는 말장난을 하면、,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님이 노해 뛰쳐나올 거다！,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님을 다시 뵐 수 있다면、,,,,,,,,,,,,,,,,,,,,,,,,0
,화내셔도 상관없습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,저、저기‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,만담하는 게 아니니까요‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥그럼、증인、,,,,,,,,,,,,,,,,,,,,,,,,0
,들려주십시오。,,,,,,,,,,,,,,,,,,,,,,,,0
,현장에 남겨진、피고인의 범행이라는,,,,,,,,,,,,,,,,,,,,,,,,0
,증거에 대해。,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,～다잉 메시지에 대해～,,,,,,,,,,,,,,,,,,,,,,,,0
,저 다잉 메시지는、,,,,,,,,,,,,,,,,,,,,,,,,0
,금방 눈치챘습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,애당초、선생님 시신 옆으로,,,,,,,,,,,,,,,,,,,,,,,,0
,바로 시선이 갔으니까요。,,,,,,,,,,,,,,,,,,,,,,,,0
,야이야이、재미없는 말장난은,,,,,,,,,,,,,,,,,,,,,,,,0
,필요 없다구！,,,,,,,,,,,,,,,,,,,,,,,,0
,아니、바로 느낌이 왔습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,이건、스스루를 나타내는 거라고！,,,,,,,,,,,,,,,,,,,,,,,,0
,이건、메밀국수 장국에 익사하면서、,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님이 남긴 최후의 정보다。,,,,,,,,,,,,,,,,,,,,,,,,0
,스스루를 바로 쓰지 않은 점이,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님답다 할 수 있겠군。,,,,,,,,,,,,,,,,,,,,,,,,0
,꽤 들어줄 만한,,,,,,,,,,,,,,,,,,,,,,,,0
,증언이었군요。,,,,,,,,,,,,,,,,,,,,,,,,0
,특히 여러 인물을 연기한 건,,,,,,,,,,,,,,,,,,,,,,,,0
,눈이 휘둥그레졌습니다！,,,,,,,,,,,,,,,,,,,,,,,,0
,재판장님！,,,,,,,,,,,,,,,,,,,,,,,,0
,이건 만담이 아닙니다！,,,,,,,,,,,,,,,,,,,,,,,,0
,그리고 비푸 씨、,,,,,,,,,,,,,,,,,,,,,,,,0
,흉기는 불명이었을 터！,,,,,,,,,,,,,,,,,,,,,,,,0
,어떻게、피해자가 장국에 익사했다고,,,,,,,,,,,,,,,,,,,,,,,,0
,단정 지을 수 있는 겁니까！,,,,,,,,,,,,,,,,,,,,,,,,0
,그런 거、현장을 보면,,,,,,,,,,,,,,,,,,,,,,,,0
,누구나 알 수 있습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님은 사발에 얼굴을,,,,,,,,,,,,,,,,,,,,,,,,0
,박고 있었다‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,그렇다면、메밀국수 장국으로,,,,,,,,,,,,,,,,,,,,,,,,0
,살해당한 건 당연한 거 아닌가！,,,,,,,,,,,,,,,,,,,,,,,,0
,마、마음대로 추리하지 마세요！,,,,,,,,,,,,,,,,,,,,,,,,0
,이야、이 얼마나 메밀국숫집다운,,,,,,,,,,,,,,,,,,,,,,,,0
,살해 방법이란 말입니까！,,,,,,,,,,,,,,,,,,,,,,,,0
,카드도 제대로 있으니、,,,,,,,,,,,,,,,,,,,,,,,,0
,스스루의 범행이 확실해요！,,,,,,,,,,,,,,,,,,,,,,,,0
,흠。흉기 추리는 그렇다 쳐도‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,다잉 메시지는,,,,,,,,,,,,,,,,,,,,,,,,0
,꽤 직접적인 증거로군요。,,,,,,,,,,,,,,,,,,,,,,,,0
,이거야말로、범행을 결정짓는,,,,,,,,,,,,,,,,,,,,,,,,0
,움직이지 않는 증거인 겁니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,으으‥‥다잉 메시지는 스스루 군을,,,,,,,,,,,,,,,,,,,,,,,,0
,가리키고 있다고밖엔‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,스스루는 메밀국숫집의 원한을,,,,,,,,,,,,,,,,,,,,,,,,0
,메밀국수로 갚은 것이겠지‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,큭‥‥！,,,,,,,,,,,,,,,,,,,,,,,,0
,（이 증언을 어떻게 하지 않으면,,,,,,,,,,,,,,,,,,,,,,,,0
,심증이 점점 굳어질 거야‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,헷！,,,,,,,,,,,,,,,,,,,,,,,,0
,이게 결정적 증거라고？,,,,,,,,,,,,,,,,,,,,,,,,0
,개가 웃을 일이구만。,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥앗、,,,,,,,,,,,,,,,,,,,,,,,,0
,무、무슨 뜻인가요？,,,,,,,,,,,,,,,,,,,,,,,,0
,뭐야？,,,,,,,,,,,,,,,,,,,,,,,,0
,내 힘을 빌리지 않겠다고 한 건,,,,,,,,,,,,,,,,,,,,,,,,0
,어디에 사는 누구였더라？,,,,,,,,,,,,,,,,,,,,,,,,0
,윽‥‥！,,,,,,,,,,,,,,,,,,,,,,,,0
,아、알겠어요！,,,,,,,,,,,,,,,,,,,,,,,,0
,（유가미 씨는 증언의 모순을,,,,,,,,,,,,,,,,,,,,,,,,0
,찾아낸 거야‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,（증언을 확실히 들어서、,,,,,,,,,,,,,,,,,,,,,,,,0
,모순을 찾는 거야！）,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,～다잉 메시지에 대해～,,,,,,,,,,,,,,,,,,,,,,,,0
,저 다잉 메시지는、,,,,,,,,,,,,,,,,,,,,,,,,0
,금방 눈치챘습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,애당초、선생님 시신 옆으로,,,,,,,,,,,,,,,,,,,,,,,,0
,바로 시선이 갔으니까요。,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,야이야이、재미없는 말장난은,,,,,,,,,,,,,,,,,,,,,,,,0
,필요 없다구！,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,아니、바로 느낌이 왔습니다。,,,,,,,,,,,,,,,,,,,,,,,,0
,이건、스스루를 나타내는 거라고！,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,이건、메밀국수 장국에 익사하면서、,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님이 남긴 최후의 정보다。,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,스스루를 바로 쓰지 않은 점이,,,,,,,,,,,,,,,,,,,,,,,,0
,선생님답다 할 수 있겠군。,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,유、유가미 씨、만담가는,,,,,,,,,,,,,,,,,,,,,,,,0
,모두 이런 느낌인가요‥‥？,,,,,,,,,,,,,,,,,,,,,,,,0
,헷、글쎄다。,,,,,,,,,,,,,,,,,,,,,,,,0
,뿌리부터 박힌 예능 근성인가‥‥,,,,,,,,,,,,,,,,,,,,,,,,0
,무엇을 숨기기 위한 속임수인가。,,,,,,,,,,,,,,,,,,,,,,,,0
,（확실히、이런 장소에서 재주를,,,,,,,,,,,,,,,,,,,,,,,,0
,선보일 필요는 없어‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,（어쩌면、증언에,,,,,,,,,,,,,,,,,,,,,,,,0
,무언가 모순이 있는 걸지도‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,0
,왜 그래？ 츠키 선생?,,,,,,,,,,,,,,,,,,,,,,,,0
,이제、항복인가？,,,,,,,,,,,,,,,,,,,,,,,,0
,으으。항복 따윈 안 해요！,,,,,,,,,,,,,,,,,,,,,,,,0
,（전혀 모르겠지만‥‥）,,,,,,,,,,,,,,,,,,,,,,,,0
,‥‥헷。전혀 모르겠다고,,,,,,,,,,,,,,,,,,,,,,,,0
,얼굴에 적혀있다고。,,,,,,,,,,,,,,,,,,,,,,,,0
,나는、저 증언에서 수상쩍은,,,,,,,,,,,,,,,,,,,,,,,,0
,냄새가 느껴지는데 말이지。,,,,,,,,,,,,,,,,,,,,,,,,0
