,그런 일을 내게 말해도、,,,,,,,,,,,,,,,,,,,,,,,13,0
,곤란함이다!,,,,,,,,,,,,,,,,,,,,,,,6,0
,애초부터、나는 피고인과,,,,,,,,,,,,,,,,,,,,,,,12,0
,아무런 면식도 없음이다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,내가 거짓말을 할 이유는,,,,,,,,,,,,,,,,,,,,,,,13,0
,없음이다!,,,,,,,,,,,,,,,,,,,,,,,5,0
,으、으윽‥‥！,,,,,,,,,,,,,,,,,,,,,,,7,0
,이 증언은、이 증거품과,,,,,,,,,,,,,,,,,,,,,,,12,0
,모순되고 있습니다。,,,,,,,,,,,,,,,,,,,,,,,10,0
,단념하십시오‥‥。,,,,,,,,,,,,,,,,,,,,,,,9,0
,그 증거로는 아무것도,,,,,,,,,,,,,,,,,,,,,,,11,0
,증명할 수 없습니다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,아뇨、단념하지 않습니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,이 주장을 밀어붙일 때까지는요!,,,,,,,,,,,,,,,,,,,,,,,17,0
,몇 번이나 지적해도、낭비입니다。,,,,,,,,,,,,,,,,,,,,,,,17,0
,물러날 시기를 모르는 변호인은、,,,,,,,,,,,,,,,,,,,,,,,17,0
,참으로 불쌍하군요。,,,,,,,,,,,,,,,,,,,,,,,10,0
,（으으‥‥다시 한 번,,,,,,,,,,,,,,,,,,,,,,,11,0
,할 수 밖에 없구만‥‥）,,,,,,,,,,,,,,,,,,,,,,,13,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,이 증거품을 봐주십시오。,,,,,,,,,,,,,,,,,,,,,,,13,0
,뭔가 알 것 같지 않습니까?,,,,,,,,,,,,,,,,,,,,,,,15,0
,‥‥‥‥‥‥。,,,,,,,,,,,,,,,,,,,,,,,7,0
,‥‥‥‥‥‥。,,,,,,,,,,,,,,,,,,,,,,,7,0
,저、저기‥‥。,,,,,,,,,,,,,,,,,,,,,,,7,0
,뭐죠? 변호인。,,,,,,,,,,,,,,,,,,,,,,,8,0
,뭔가 말하셨습니까。,,,,,,,,,,,,,,,,,,,,,,,10,0
,（이쪽에 눈길 하나,,,,,,,,,,,,,,,,,,,,,,,10,0
,주지 않았어‥‥）,,,,,,,,,,,,,,,,,,,,,,,9,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,어떻게 된 겁니까、변호인?,,,,,,,,,,,,,,,,,,,,,,,14,0
,죄송합니다。,,,,,,,,,,,,,,,,,,,,,,,6,0
,무심결이 외치고 말았습니다。,,,,,,,,,,,,,,,,,,,,,,,15,0
,심리 중엔 터무니없이 외치지,,,,,,,,,,,,,,,,,,,,,,,15,0
,않아주셨으면 합니다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,변호인에겐,,,,,,,,,,,,,,,,,,,,,,,5,0
,벌을 내리도록 하겠습니다。,,,,,,,,,,,,,,,,,,,,,,,14,0
,（재판장님의 심기를,,,,,,,,,,,,,,,,,,,,,,,10,0
,나쁘게 한 것 같은데‥‥）,,,,,,,,,,,,,,,,,,,,,,,14,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,거기까지!,,,,,,,,,,,,,,,,,,,,,,,5,0
,본 법정은 이 이상 심리의,,,,,,,,,,,,,,,,,,,,,,,14,0
,필요성을 인정하지 않습니다。,,,,,,,,,,,,,,,,,,,,,,,15,0
,변호인의 반증은、검찰측의 주장을,,,,,,,,,,,,,,,,,,,,,,,17,0
,뒤집기에는 힘이 부족했습니다。,,,,,,,,,,,,,,,,,,,,,,,16,0
,변호인은 쿠라인 법률에 의거,,,,,,,,,,,,,,,,,,,,,,,15,0
,《변호죄》가 적용됩니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,그러면‥‥,,,,,,,,,,,,,,,,,,,,,,,5,0
,피고인、아야사토 마요이 및,,,,,,,,,,,,,,,,,,,,,,,14,0
,변호인、나루호도 류이치에게‥‥,,,,,,,,,,,,,,,,,,,,,,,16,0
,판결을 선고합니다。,,,,,,,,,,,,,,,,,,,,,,,10,0
,재판장님!,,,,,,,,,,,,,,,,,,,,,,,5,0
,역시‥‥이 털북숭이,,,,,,,,,,,,,,,,,,,,,,,10,0
,증인은 신용할 수 없습니다。,,,,,,,,,,,,,,,,,,,,,,,15,0
,뭐、뭐라고!,,,,,,,,,,,,,,,,,,,,,,,6,0
,사람을 겉보기만으로 판단함인가!,,,,,,,,,,,,,,,,,,,,,,,17,0
,아니요。,,,,,,,,,,,,,,,,,,,,,,,4,0
,그것보다、더 수상합니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,‥‥당신의 증언이 말이죠。,,,,,,,,,,,,,,,,,,,,,,,14,0
,무、무슨 말입니까!,,,,,,,,,,,,,,,,,,,,,,,10,0
,떠올려 보십시오。,,,,,,,,,,,,,,,,,,,,,,,9,0
,사건 당일의 상황을。,,,,,,,,,,,,,,,,,,,,,,,11,0
,이날、성역은 천막으로,,,,,,,,,,,,,,,,,,,,,,,11,0
,둘러싸여 있었습니다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,앗!,,,,,,,,,,,,,,,,,,,,,,,2,0
,그、그랬지요‥‥!,,,,,,,,,,,,,,,,,,,,,,,9,0
,증인이 있던 포니포니산에서는,,,,,,,,,,,,,,,,,,,,,,,15,0
,천막으로 가려져 있는‥‥,,,,,,,,,,,,,,,,,,,,,,,13,0
,사건을 목격하는 것은,,,,,,,,,,,,,,,,,,,,,,,11,0
,불가능합니다!,,,,,,,,,,,,,,,,,,,,,,,7,0
,노아??????루！,,,,,,,,,,,,,,,,,,,,,,,10,0
,증인、거짓 증언을 한 겁니까!,,,,,,,,,,,,,,,,,,,,,,,16,0
,에、에、아、아‥‥으음‥‥,,,,,,,,,,,,,,,,,,,,,,,13,0
,으음‥‥으음‥‥,,,,,,,,,,,,,,,,,,,,,,,8,0
,아아아아??앗!,,,,,,,,,,,,,,,,,,,,,,,8,0
,그렇음이????다!,,,,,,,,,,,,,,,,,,,,,,,10,0
,목소리가 너무 큼이????다!,,,,,,,,,,,,,,,,,,,,,,,16,0
,내가 본 것은 피고인의 모습,,,,,,,,,,,,,,,,,,,,,,,15,0
,그 자체는 아니었음이다!,,,,,,,,,,,,,,,,,,,,,,,13,0
,（피고인의 모습 그 자체가,,,,,,,,,,,,,,,,,,,,,,,14,0
,아니었다‥‥?）,,,,,,,,,,,,,,,,,,,,,,,8,0
,（무、무슨 소리지?）,,,,,,,,,,,,,,,,,,,,,,,11,0
,증언의 정정을 희망함이다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,～사건날 밤에 일어난 일?정정～,,,,,,,,,,,,,,,,,,,,,,,17,0
,내가 본 것은 천막에,,,,,,,,,,,,,,,,,,,,,,,11,0
,비친 그림자였음이다!,,,,,,,,,,,,,,,,,,,,,,,11,0
,구름도 바람도 없이 달빛으로,,,,,,,,,,,,,,,,,,,,,,,15,0
,선명하게 보였음이다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,그림자였지만、반대로 단검을,,,,,,,,,,,,,,,,,,,,,,,14,0
,쥔 피고인은 알아봤음이다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,그、그림자였다고요‥‥?,,,,,,,,,,,,,,,,,,,,,,,12,0
,그렇음이?다。,,,,,,,,,,,,,,,,,,,,,,,7,0
,그림자였지만 천막 너머로도,,,,,,,,,,,,,,,,,,,,,,,14,0
,보였음이?다。,,,,,,,,,,,,,,,,,,,,,,,7,0
,증인‥‥증언은 처음부터,,,,,,,,,,,,,,,,,,,,,,,12,0
,정확하게 부탁합니다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,아니。기억이 애매해서、,,,,,,,,,,,,,,,,,,,,,,,12,0
,미안함이?다。,,,,,,,,,,,,,,,,,,,,,,,7,0
,그림자라곤 해도、유효한 목격 증언,,,,,,,,,,,,,,,,,,,,,,,18,0
,이란 사실은 변하지 않는군요。,,,,,,,,,,,,,,,,,,,,,,,16,0
,（큭‥‥）,,,,,,,,,,,,,,,,,,,,,,,5,0
,나、나루호도 군、,,,,,,,,,,,,,,,,,,,,,,,9,0
,어쩌지‥‥!,,,,,,,,,,,,,,,,,,,,,,,6,0
,어쩌지‥‥라니、,,,,,,,,,,,,,,,,,,,,,,,8,0
,어쩔 수 없어‥‥,,,,,,,,,,,,,,,,,,,,,,,9,0
,증인과 의식의 상황을 정리해서、,,,,,,,,,,,,,,,,,,,,,,,17,0
,모순이 없는가 찾을 수밖에。,,,,,,,,,,,,,,,,,,,,,,,15,0
,그럼、변호인。,,,,,,,,,,,,,,,,,,,,,,,7,0
,심문을 부탁함이?다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,～사건날 밤에 일어난 일?정정～,,,,,,,,,,,,,,,,,,,,,,,17,0
,내가 본 것은 천막에,,,,,,,,,,,,,,,,,,,,,,,11,0
,비친 그림자였음이다!,,,,,,,,,,,,,,,,,,,,,,,11,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,구름도 바람도 없이 달빛으로,,,,,,,,,,,,,,,,,,,,,,,15,0
,선명하게 보였음이다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,그림자였지만、반대로 단검을,,,,,,,,,,,,,,,,,,,,,,,14,0
,쥔 피고인은 알아봤음이다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,“그림자”였다는 건가‥‥。,,,,,,,,,,,,,,,,,,,,,,,14,0
,이 증인의 증언은,,,,,,,,,,,,,,,,,,,,,,,9,0
,솔직히 수상하다고 생각해。,,,,,,,,,,,,,,,,,,,,,,,14,0
,그럼、반드시 모순이,,,,,,,,,,,,,,,,,,,,,,,10,0
,있을 거야!,,,,,,,,,,,,,,,,,,,,,,,6,0
,‥‥응。,,,,,,,,,,,,,,,,,,,,,,,4,0
,（정말로 포니포니산의 《방향》에서,,,,,,,,,,,,,,,,,,,,,,,18,0
,보였던 걸까?）,,,,,,,,,,,,,,,,,,,,,,,8,0
,（증언 내용과 사건 때의 상황을,,,,,,,,,,,,,,,,,,,,,,,17,0
,비교하며 생각해봐야겠다）,,,,,,,,,,,,,,,,,,,,,,,13,0
,나루호도 군。언제나처럼、,,,,,,,,,,,,,,,,,,,,,,,13,0
,허세가 보이지 않네?,,,,,,,,,,,,,,,,,,,,,,,11,0
,좀 고전 중이라서 말이야‥‥。,,,,,,,,,,,,,,,,,,,,,,,16,0
,나、아까부터 저 증언이,,,,,,,,,,,,,,,,,,,,,,,12,0
,마음에 걸리는데‥‥。,,,,,,,,,,,,,,,,,,,,,,,11,0
,확실히、조금 마음에 걸리네‥‥。,,,,,,,,,,,,,,,,,,,,,,,17,0
,고마워、마요이。,,,,,,,,,,,,,,,,,,,,,,,8,0
,다시 한번 증거품을 확인해보자。,,,,,,,,,,,,,,,,,,,,,,,17,0
,곤란하면、이 마요이에게,,,,,,,,,,,,,,,,,,,,,,,12,0
,꼭 맡겨달라고!,,,,,,,,,,,,,,,,,,,,,,,8,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,천막에 그림자가‥‥？,,,,,,,,,,,,,,,,,,,,,,,11,0
,‥‥그렇음이다。,,,,,,,,,,,,,,,,,,,,,,,8,0
,새하얀 천막에,,,,,,,,,,,,,,,,,,,,,,,7,0
,떠오른 그림자는‥‥,,,,,,,,,,,,,,,,,,,,,,,10,0
,선명하게 사건의 모습을,,,,,,,,,,,,,,,,,,,,,,,12,0
,담고 있었음이다!,,,,,,,,,,,,,,,,,,,,,,,9,0
,한밤중에 산 위에서요?,,,,,,,,,,,,,,,,,,,,,,,12,0
,등의 불빛밖에,,,,,,,,,,,,,,,,,,,,,,,7,0
,없는 장소에서‥‥,,,,,,,,,,,,,,,,,,,,,,,9,0
,선명한 그림자가 나왔다고,,,,,,,,,,,,,,,,,,,,,,,13,0
,생각하긴 어렵습니다만‥‥,,,,,,,,,,,,,,,,,,,,,,,13,0
,이러니까 의심이 많은,,,,,,,,,,,,,,,,,,,,,,,11,0
,변호사는 싫음이다!,,,,,,,,,,,,,,,,,,,,,,,10,0
,뭐 밝았던 건 등뿐만이,,,,,,,,,,,,,,,,,,,,,,,12,0
,아니었음이다!,,,,,,,,,,,,,,,,,,,,,,,7,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,“천막에 비친 그림자를 봤다”,,,,,,,,,,,,,,,,,,,,,,,16,0
,라고 한 주장 말입니다만‥‥,,,,,,,,,,,,,,,,,,,,,,,15,0
,정말로 본 것입니까?,,,,,,,,,,,,,,,,,,,,,,,11,0
,물론 당연함이다!,,,,,,,,,,,,,,,,,,,,,,,9,0
,밝은 달빛이 천막에 비춰 나타난,,,,,,,,,,,,,,,,,,,,,,,17,0
,포니포니산에서의 참극‥‥。,,,,,,,,,,,,,,,,,,,,,,,14,0
,공포 영화를 방불케 하는,,,,,,,,,,,,,,,,,,,,,,,13,0
,연출이었음이다!,,,,,,,,,,,,,,,,,,,,,,,8,0
,（확실히‥‥）,,,,,,,,,,,,,,,,,,,,,,,7,0
,（높은 곳에서의 달빛은,,,,,,,,,,,,,,,,,,,,,,,12,0
,상당히 밝았을지도 몰라‥‥）,,,,,,,,,,,,,,,,,,,,,,,15,0
,마요이、그날 밤 달빛、,,,,,,,,,,,,,,,,,,,,,,,12,0
,기억나?,,,,,,,,,,,,,,,,,,,,,,,4,0
,으음‥‥。,,,,,,,,,,,,,,,,,,,,,,,5,0
,구름이 없고、달님이 확실히,,,,,,,,,,,,,,,,,,,,,,,14,0
,보였던 것은 기억하고 있어。,,,,,,,,,,,,,,,,,,,,,,,15,0
,그림자까지는‥‥글쎄。,,,,,,,,,,,,,,,,,,,,,,,11,0
,그렇구나‥‥고마워。,,,,,,,,,,,,,,,,,,,,,,,10,0
,（달이 밝았다는 사실은,,,,,,,,,,,,,,,,,,,,,,,12,0
,부정하긴 힘들겠구나‥‥）,,,,,,,,,,,,,,,,,,,,,,,13,0
,（‥‥그렇다면、,,,,,,,,,,,,,,,,,,,,,,,8,0
,그림자가 나왔을 가능성은‥‥）,,,,,,,,,,,,,,,,,,,,,,,16,0
,다하하하하핫!,,,,,,,,,,,,,,,,,,,,,,,7,0
,내 기억에 문제는 없음이다!,,,,,,,,,,,,,,,,,,,,,,,15,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,잠깐 기다려주십시오。,,,,,,,,,,,,,,,,,,,,,,,11,0
,그림자만으로 어떻게 피고인임을,,,,,,,,,,,,,,,,,,,,,,,16,0
,판단할 수 있던 겁니까!,,,,,,,,,,,,,,,,,,,,,,,13,0
,그 특징적인,,,,,,,,,,,,,,,,,,,,,,,6,0
,상투 머리다!,,,,,,,,,,,,,,,,,,,,,,,7,0
,비록 얼굴은 못 볼지라도、,,,,,,,,,,,,,,,,,,,,,,,14,0
,그 실루엣만큼은 나타났음이다!,,,,,,,,,,,,,,,,,,,,,,,16,0
,나의 날카로운 관찰력을,,,,,,,,,,,,,,,,,,,,,,,12,0
,우습게 보지 말라는 것이다!,,,,,,,,,,,,,,,,,,,,,,,15,0
,다앗핫핫핫핫핫!,,,,,,,,,,,,,,,,,,,,,,,8,0
,이상한 머리 모양이다!,,,,,,,,,,,,,,,,,,,,,,,12,0
,여자의 머리를 이상하다 하다니、,,,,,,,,,,,,,,,,,,,,,,,17,0
,실례잖아!,,,,,,,,,,,,,,,,,,,,,,,5,0
,이것도 의미를 갖고,,,,,,,,,,,,,,,,,,,,,,,10,0
,하는 거라고!,,,,,,,,,,,,,,,,,,,,,,,7,0
,그쪽이야말로、털북숭이 같은 게,,,,,,,,,,,,,,,,,,,,,,,16,0
,더 이상한 거 아니야?!,,,,,,,,,,,,,,,,,,,,,,,13,0
,이 거친 남자다움을,,,,,,,,,,,,,,,,,,,,,,,10,0
,아는 것인가!,,,,,,,,,,,,,,,,,,,,,,,7,0
,수행의 가치가 있었음이다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,다?앗하하하하핫!,,,,,,,,,,,,,,,,,,,,,,,9,0
,나루호도 군‥‥！,,,,,,,,,,,,,,,,,,,,,,,9,0
,아무거나 적당한 죄로 저 녀석,,,,,,,,,,,,,,,,,,,,,,,16,0
,유죄로 만들어버려!,,,,,,,,,,,,,,,,,,,,,,,10,0
,그、그건 좀‥‥。,,,,,,,,,,,,,,,,,,,,,,,9,0
,이 증언은、이 증거품과,,,,,,,,,,,,,,,,,,,,,,,12,0
,모순되고 있습니다。,,,,,,,,,,,,,,,,,,,,,,,10,0
,단념하십시오‥‥。,,,,,,,,,,,,,,,,,,,,,,,9,0
,그 증거로는 아무것도,,,,,,,,,,,,,,,,,,,,,,,11,0
,증명할 수 없습니다。,,,,,,,,,,,,,,,,,,,,,,,11,0
,아뇨、단념하지 않습니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,이 주장을 밀어붙일 때까지는요!,,,,,,,,,,,,,,,,,,,,,,,17,0
,몇 번이나 지적해도、낭비입니다。,,,,,,,,,,,,,,,,,,,,,,,17,0
,물러날 시기를 모르는 변호인은、,,,,,,,,,,,,,,,,,,,,,,,17,0
,참으로 불쌍하군요。,,,,,,,,,,,,,,,,,,,,,,,10,0
,（으으‥‥다시 한번,,,,,,,,,,,,,,,,,,,,,,,10,0
,할 수밖에 없구만‥‥）,,,,,,,,,,,,,,,,,,,,,,,12,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,이 증거품을 봐주십시오。,,,,,,,,,,,,,,,,,,,,,,,13,0
,뭔가 알 것 같지 않습니까?,,,,,,,,,,,,,,,,,,,,,,,15,0
,‥‥‥‥‥‥。,,,,,,,,,,,,,,,,,,,,,,,7,0
,‥‥‥‥‥‥。,,,,,,,,,,,,,,,,,,,,,,,7,0
,저、저기‥‥。,,,,,,,,,,,,,,,,,,,,,,,7,0
,뭐죠? 변호인。,,,,,,,,,,,,,,,,,,,,,,,8,0
,뭔가 말하셨습니까。,,,,,,,,,,,,,,,,,,,,,,,10,0
,（이쪽에 눈길 하나,,,,,,,,,,,,,,,,,,,,,,,10,0
,주지 않았어‥‥）,,,,,,,,,,,,,,,,,,,,,,,9,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,어떻게 된 겁니까、변호인?,,,,,,,,,,,,,,,,,,,,,,,14,0
,죄송합니다。,,,,,,,,,,,,,,,,,,,,,,,6,0
,무심결이 외치고 말았습니다。,,,,,,,,,,,,,,,,,,,,,,,15,0
,심리 중엔 터무니없이 외치지,,,,,,,,,,,,,,,,,,,,,,,15,0
,않아 주셨으면 합니다。,,,,,,,,,,,,,,,,,,,,,,,12,0
,변호인에겐,,,,,,,,,,,,,,,,,,,,,,,5,0
,벌을 내리도록 하겠습니다。,,,,,,,,,,,,,,,,,,,,,,,14,0
,（재판장님의 심기를,,,,,,,,,,,,,,,,,,,,,,,10,0
,나쁘게 한 것 같은데‥‥）,,,,,,,,,,,,,,,,,,,,,,,14,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,거기까지!,,,,,,,,,,,,,,,,,,,,,,,5,0
,본 법정은 이 이상 심리의,,,,,,,,,,,,,,,,,,,,,,,14,0
,필요성을 인정하지 않습니다。,,,,,,,,,,,,,,,,,,,,,,,15,0
,변호인의 반증은、검찰측의 주장을,,,,,,,,,,,,,,,,,,,,,,,17,0
,뒤집기에는 힘이 부족했습니다。,,,,,,,,,,,,,,,,,,,,,,,16,0
,변호인은 쿠라인 법률에 의거,,,,,,,,,,,,,,,,,,,,,,,15,0
,《변호죄》가 적용됩니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,그러면‥‥,,,,,,,,,,,,,,,,,,,,,,,5,0
,피고인、아야사토 마요이 및,,,,,,,,,,,,,,,,,,,,,,,14,0
,변호인、나루호도 류이치에게‥‥,,,,,,,,,,,,,,,,,,,,,,,16,0
,판결을 선고합니다。,,,,,,,,,,,,,,,,,,,,,,,10,0
,달빛에,,,,,,,,,,,,,,,,,,,,,,,3,0
,비친 그림자를 봤다?,,,,,,,,,,,,,,,,,,,,,,,11,0
,유감이지만‥‥,,,,,,,,,,,,,,,,,,,,,,,7,0
,그건 있을 수 없는 일입니다。,,,,,,,,,,,,,,,,,,,,,,,16,0
,뭐、뭐라고!,,,,,,,,,,,,,,,,,,,,,,,6,0
,있을 수 없는 일이,,,,,,,,,,,,,,,,,,,,,,,10,0
,일어날 리가 없음이?다!,,,,,,,,,,,,,,,,,,,,,,,13,0
,（이제、뭐라는지 모르겠네‥‥）,,,,,,,,,,,,,,,,,,,,,,,16,0
,보십시오。,,,,,,,,,,,,,,,,,,,,,,,5,0
,이 의식 가이드에 의하면‥‥,,,,,,,,,,,,,,,,,,,,,,,15,0
,의식은 달이 포니포니산 상공에,,,,,,,,,,,,,,,,,,,,,,,16,0
,빛날 때 이루어지고 있습니다。,,,,,,,,,,,,,,,,,,,,,,,16,0
,쉬?、쉬?쉬이?,,,,,,,,,,,,,,,,,,,,,,,8,0
,즉、서쪽에서 달빛을 받으면,,,,,,,,,,,,,,,,,,,,,,,14,0
,그림자가 나타나는 곳은‥‥동쪽。,,,,,,,,,,,,,,,,,,,,,,,17,0
,증인이 있던 포니포니산은,,,,,,,,,,,,,,,,,,,,,,,13,0
,성역의 서쪽에 있습니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,그、그럼‥‥!,,,,,,,,,,,,,,,,,,,,,,,7,0
,그렇습니다、증인이 천막에 비친,,,,,,,,,,,,,,,,,,,,,,,16,0
,그림자를 보는 것은 불가능합니다!,,,,,,,,,,,,,,,,,,,,,,,18,0
,그、그、그‥‥,,,,,,,,,,,,,,,,,,,,,,,7,0
,그런 바보 같으으으으으으으으으으,,,,,,,,,,,,,,,,,,,,,,,17,0
,으으으으으으으으으으으으으으은！,,,,,,,,,,,,,,,,,,,,,,,16,0
,흠‥‥그건 등의 성화에 의해,,,,,,,,,,,,,,,,,,,,,,,15,0
,비친 것 아니겠습니까?,,,,,,,,,,,,,,,,,,,,,,,12,0
,아니요。성역에서 성화를 봤지만,,,,,,,,,,,,,,,,,,,,,,,16,0
,그 작은 빛으로는‥‥,,,,,,,,,,,,,,,,,,,,,,,11,0
,증인이 말하는 정도로,,,,,,,,,,,,,,,,,,,,,,,11,0
,선명하게 비치지 않습니다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,하지???만!,,,,,,,,,,,,,,,,,,,,,,,7,0
,본 건 봤다는 것이다!,,,,,,,,,,,,,,,,,,,,,,,12,0
,그럼、나나시노 씨는、,,,,,,,,,,,,,,,,,,,,,,,11,0
,어떻게 그림자를 봤을까‥‥?,,,,,,,,,,,,,,,,,,,,,,,15,0
,그거야、보이는 장소에서‥‥응?,,,,,,,,,,,,,,,,,,,,,,,16,0
,（호、혹시!）,,,,,,,,,,,,,,,,,,,,,,,7,0
,재판장님!,,,,,,,,,,,,,,,,,,,,,,,5,0
,정말로 증인이 그림자를 봤다면,,,,,,,,,,,,,,,,,,,,,,,16,0
,어떤 사실이 분명해집니다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,그、그건‥‥?,,,,,,,,,,,,,,,,,,,,,,,7,0
,증인이 그림자를 봤다는 사실이,,,,,,,,,,,,,,,,,,,,,,,16,0
,만드는 것、그것은‥‥,,,,,,,,,,,,,,,,,,,,,,,11,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,증인은 사건을,,,,,,,,,,,,,,,,,,,,,,,7,0
,보지 않았다는 겁니다!,,,,,,,,,,,,,,,,,,,,,,,12,0
,천막에 비친 그림자를 봤다고,,,,,,,,,,,,,,,,,,,,,,,15,0
,말하지 않았는가!,,,,,,,,,,,,,,,,,,,,,,,9,0
,내가 사건을 보지 않았다면,,,,,,,,,,,,,,,,,,,,,,,14,0
,그 근거를 제시해야 함이?다!,,,,,,,,,,,,,,,,,,,,,,,16,0
,근거는 없습니다!,,,,,,,,,,,,,,,,,,,,,,,9,0
,변호인의 감이라는 겁니다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,변호인。멋지게 말한다 해도,,,,,,,,,,,,,,,,,,,,,,,14,0
,그건 인정할 수 없습니다。,,,,,,,,,,,,,,,,,,,,,,,14,0
,（증인은 보일 리가 없는 위치에서,,,,,,,,,,,,,,,,,,,,,,,18,0
,천막의 그림자를 목격했다）,,,,,,,,,,,,,,,,,,,,,,,14,0
,（그렇다면、증인은‥‥）,,,,,,,,,,,,,,,,,,,,,,,12,0
,재판장님。증인이 그림자를 봤다는,,,,,,,,,,,,,,,,,,,,,,,17,0
,사실에서 도출되는 답은 하나。,,,,,,,,,,,,,,,,,,,,,,,16,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,거기까지!,,,,,,,,,,,,,,,,,,,,,,,5,0
,본 법정은 이 이상 심리의,,,,,,,,,,,,,,,,,,,,,,,14,0
,필요성을 인정하지 않습니다。,,,,,,,,,,,,,,,,,,,,,,,15,0
,변호인의 반증은、검찰측의 주장을,,,,,,,,,,,,,,,,,,,,,,,17,0
,뒤집기에는 힘이 부족했습니다。,,,,,,,,,,,,,,,,,,,,,,,16,0
,변호인은 쿠라인 법률에 의거,,,,,,,,,,,,,,,,,,,,,,,15,0
,《변호죄》가 적용됩니다。,,,,,,,,,,,,,,,,,,,,,,,13,0
,그러면‥‥,,,,,,,,,,,,,,,,,,,,,,,5,0
,피고인、아야사토 마요이 및,,,,,,,,,,,,,,,,,,,,,,,14,0
,변호인、나루호도 류이치에게‥‥,,,,,,,,,,,,,,,,,,,,,,,16,0
,판결을 선고합니다。,,,,,,,,,,,,,,,,,,,,,,,10,0
,사건 당시、증인은 증언과는,,,,,,,,,,,,,,,,,,,,,,,14,0
,다른 장소에 있었다는 겁니다!,,,,,,,,,,,,,,,,,,,,,,,16,0
,쉬?‥‥쉬이이이?‥‥,,,,,,,,,,,,,,,,,,,,,,,11,0
,그럼、증인은 어디에,,,,,,,,,,,,,,,,,,,,,,,10,0
,있었다는 겁니까?,,,,,,,,,,,,,,,,,,,,,,,9,0
,물론‥‥,,,,,,,,,,,,,,,,,,,,,,,4,0
,“그림자가 보이는 장소”입니다!,,,,,,,,,,,,,,,,,,,,,,,17,0
,에! 그럼‥‥,,,,,,,,,,,,,,,,,,,,,,,7,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,그림자가 보이는 성역의 동쪽에는,,,,,,,,,,,,,,,,,,,,,,,17,0
,산이 없습니다。,,,,,,,,,,,,,,,,,,,,,,,8,0
,즉、그림자를 선명하게,,,,,,,,,,,,,,,,,,,,,,,11,0
,확인할 수 있는 장소는 하나‥‥。,,,,,,,,,,,,,,,,,,,,,,,18,0
,‥‥어、어디입니까?,,,,,,,,,,,,,,,,,,,,,,,10,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,증인이 있던 장소、그곳은‥‥,,,,,,,,,,,,,,,,,,,,,,,15,0
,,,,,,,,,,,,,,,,,,,,,,,,0,0
,기도의 광장이었던 겁니다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,그런 장소에서 성역이 보인다고,,,,,,,,,,,,,,,,,,,,,,,16,0
,진심으로 생각한 건가요?,,,,,,,,,,,,,,,,,,,,,,,13,0
,증인은 눈이 좋았겠죠。,,,,,,,,,,,,,,,,,,,,,,,12,0
,확실히,,,,,,,,,,,,,,,,,,,,,,,3,0
,눈에는 자신이 있음이?다!,,,,,,,,,,,,,,,,,,,,,,,14,0
,하지만、산이 방해를 해서,,,,,,,,,,,,,,,,,,,,,,,13,0
,성역이 보이지 않는 것 아닙니까?,,,,,,,,,,,,,,,,,,,,,,,18,0
,눈이 좋다 해도、,,,,,,,,,,,,,,,,,,,,,,,9,0
