,같은 사무소라며。,,,
,네。그런데요。,,,
,그럼、이거 전해주라。,,,
,탁해잘부～!,,,
,계약서?,,,
,어디 보자‥‥“TV 방영 중、,,,
,방송사고가 일어난 경우‥‥,,,
,나루호도 무엇이든 사무소에,,,
,3억 엔의 손해배상을 청구한다”,,,
,사、사、사、사、,,,
,3억 엔?,,,
,오、좋아! 좋아!,,,
,그 리액션과 얼빵한 면상!,,,
,너、리액션 연예인의,,,
,소질이 있을지도 모르겠어!,,,
,‥‥네、네에?,,,
,이번에、내 방송에 내보내 줄게。,,,
,머리에 쟁반 맞는 역으로。,,,
,아、혹시‥‥。,,,
,이거、몰래카메라인가요?,,,
,몰래카메라가 아니야～。,,,
,그 계약서、진짜 맞아。,,,
,변호사라면 알 텐데?,,,
,（지、진짜‥‥제대로,,,
,사인 되어 있어‥‥）,,,
,알겠어? 에누리 없이,,,
,다 받을 거야。,,,
,바、바보 같은‥‥。3억 엔을,,,
,낼 수 있을 리가 없잖습니까。,,,
,그럼、참치잡이 어선이라도,,,
,타서、벌어다 주실까。,,,
,「변호사、참치 어선에 도전!」,,,
,같은 특집으로 말이야。후후후。,,,
,노、농담할 일이 아니에요!,,,
,（나、수영 못하는데‥‥）,,,
,이의있소!,,,
,이런 계약、말도 안 돼요!,,,
,말도 안 된다니。,,,
,제대로 된 계약서야。,,,
,거기에 미누키의 사인도,,,
,있잖아。봐 봐～。,,,
,우으으으윽。,,,
,우기기기기기。,,,
,찰칵‥‥!,,,
,너희들의 얼빵한 얼굴、친구들한테도,,,
,보여줘야겠어。업로드해야지。,,,
,하하하。다들 벌써 반응이 오네。,,,
,이거 좋은 소재감인걸。,,,
,으으으‥‥。너무해。,,,
,이제、시집 다 갔어‥‥。,,,
,증거품《계약서》를,,,
,법정기록에 추가했다。,,,
,후후후。이제 시작일 뿐이야。,,,
,아루마지키 극단은 물론 거기에,,,
,관련된 놈들 모두 몰아붙여 주지。,,,
,아루마지키 같은 거에 엮이니까,,,
,불행해지는 거야。알겠어?,,,
,‥‥‥‥당신은、아루마지키에,,,
,뭔가 원한이라도 있는 겁니까?,,,
,응?。뭐라는 거니?,,,
,피해망상이야?,,,
,‥‥자、미미 양。,,,
,가자。다음 촬영 있잖아?,,,
,아。네、네!,,,
,변호사님、실례할게요!,,,
,아。지하 통로 열쇠는,,,
,이따 열어둘게요!,,,
,그럼、변호사 군。,,,
,바이 바이、탁해잘부～!,,,
,어떻게 이런 계약서가‥‥。,,,
,（하필이면‥‥,,,
,나루호도 씨가 없을 때!）,,,
,지하 통로는 나중에 가자! 일단,,,
,미누키한테 이야기를 들으러 가자!,,,
,네! 선배를 참치잡이 어선에,,,
,태울 순 없죠!,,,
,（뭔가 방법이 있을 거야。그놈,,,
,마음대로 하게 둘까 보냐!）,,,
,,,,
,같은 날 모 시각,,,
,구치소 면회실,,,
,３?２?１‥‥짠!,,,
,와아! 끝내준다!,,,
,이번엔 수갑이 사라졌어! 브라보!,,,
,（담당관한테 마술을,,,
,보여주고 있네‥‥）,,,
,담당관님도,,,
,없애볼까요?,,,
,그、그래도 괜찮겠습니까?,,,
,우와! 두근두근하네!,,,
,오도로키 선배。새로운 사건이,,,
,터지기 전에 막아야‥‥!,,,
,‥‥미、미누키!,,,
,아。오도로키 씨。,,,
,음、여러 가지、,,,
,물어볼 게 있어。,,,
,왠지‥‥,,,
,보통 일이 아닌 듯한 표정이네요。,,,
,응。조금‥‥。,,,
,번거롭게 됐어。,,,
,（그리고‥‥부탁받은 물건도、,,,
,건네줘야지‥‥）,,,
,,,,
,일단、이 계약서는,,,
,빨리 어떻게든 해야 해。,,,
,사인했던 곳이 분장실이었죠。,,,
,한 번 더 조사해 볼까‥‥。,,,
,죄송해요。,,,
,저 때문에‥‥。,,,
,아니、괜찮아。,,,
,분명 뭔가 착오가 있었을 거야。,,,
,만일의 경우、,,,
,제가 어떻게든 해 볼게요。,,,
,마술로!,,,
,‥‥‥‥서、설마、돈을,,,
,불릴 생각은 아니겠지?,,,
,아뇨。제 팬티는 늘리기보단,,,
,‥‥‥‥“없애는”쪽이 특기거든요。,,,
,（‥‥대、대체、,,,
,뭘 없애려는 걸까?）,,,
,서、선배! 이건 무슨 일이 있어도,,,
,어떻게 해야 해요!,,,
,그래。,,,
,분장실을 조사해 보자。,,,
,그리고‥‥미뤄둔,,,
,지하 통로에도 가 봐야죠。,,,
,지하 통로는 스테이지 뒤에서,,,
,들어갈 수 있어요。,,,
,,,,
,같은 날 모 시각,,,
,트롱프 극장 스테이지,,,
,지하 통로는‥‥스테이지 뒤에서,,,
,내려갈 수 있을 거야。,,,
,미미 양이 열쇠로,,,
,열어뒀겠지。,,,
,,,,
,같은 날 모 시각,,,
,트롱프 극장 지하 통로,,,
,컴컴하고,,,
,먼지가 많아 보이는 곳이네。,,,
,그야말로 지옥의 끝이네요。봐요、,,,
,저기에 지옥의 사자가 있어요。,,,
,나락으로 떨어진 먹이를 노리며,,,
,엄니를 가는 흉포한 맹수가‥‥。,,,
,어? 어디?,,,
,‥‥저건、쥐잖아。,,,
,아뇨、맹수예요。,,,
,무서워? 쥐。,,,
,,,,
,응? 이 목소리는‥‥。,,,
,선배、숨어요!,,,
,어? 아야야! 밀지 마!,,,
,알았으니까 얼른!,,,
,아야야야!,,,
,팔은 그쪽으로 안 꺾인다구!,,,
,야!,,,
,대체 뭔데?,,,
,봐요、저기‥‥。,,,
,하아아아아‥‥。착한 척,,,
,하기도 힘드네‥‥。,,,
,（미미 양‥‥?）,,,
,잠깐만。,,,
,바니 아가씨!,,,
,（‥‥야마시노 씨?）,,,
,잠깐、키즈키 씨。,,,
,왜 숨는 거야?,,,
,‥‥들렸어요。,,,
,왠지 분위기가 이상하더라고요。,,,
,（그러고 보니 얘、,,,
,귀가 엄청나게 밝았지‥‥）,,,
,근데。그 변호사、몰래,,,
,여기저기 돌아다니는 것 같은데。,,,
,괜찮은 거지?,,,
,물론이지! 안심해。,,,
,경찰한테는 말 안 했으니까。,,,
,흥。당연하지。,,,
,말하면 때릴 거야。주먹으로。,,,
,어라? 왠지 미미 양의 분위기가,,,
,아까랑 다르지 않아?,,,
,쉿!,,,
,취조라니 질색이야。,,,
,그것보단‥‥,,,
,나루호도 미누키를 철저히,,,
,몰아붙여。,,,
,후후후。내게 맡겨。,,,
,TV의 힘은 무섭거든。,,,
,제4의 권력이야。유죄 같은 것보다,,,
,훨씬 험한 꼴을 당하게 해주지。,,,
,흠。기대할게。,,,
,걔가 울부짖는 모습。,,,
,그건 그렇고 넌 정말,,,
,미누키가 싫은가 보구나?,,,
,싫어。정말 싫어。,,,
,나루호도 미누키 따윈 정말 싫어!,,,
,마술 좀 한다고,,,
,우쭐거리더니!,,,
,‥‥그 망할 꼬맹이。,,,
,잡혀서 꼴 좋네!,,,
,,,,
,싫어。정말 싫어。,,,
,나루호도 미누키 따윈 정말 싫어!,,,
,마술 좀 한다고,,,
,우쭐거리더니!,,,
,‥‥그 망할 꼬맹이。,,,
,잡혀서 꼴 좋네!,,,
,,,,
,（어、잠깐만‥‥）,,,
,알지? ‥‥실패하면,,,
,그냥 안 끝날 거야。,,,
,‥‥‥‥뒤진다。,,,
,바퀴벌레처럼、,,,
,짓밟아주겠어。,,,
,헤헤헤헤헤。바니 아가씨～。,,,
,화난 얼굴도‥‥멋?쪄?엉!,,,
,윽! 아、아파 아파 아팟!,,,
,발 밟지 마～!,,,
,자、어서 내,,,
,짐 들어。가자!,,,
,응～。기다려!,,,
,내 귀여운 바～니!,,,
,‥‥‥‥‥‥。,,,
,‥‥‥‥‥‥。,,,
,뭐、뭐였죠 방금,,,
,‥‥그 기분 나쁜 거。,,,
,아무래도 업계의 속사정,,,
,이란 걸 봐버린 모양이야。,,,
,그건 그렇고 아까 그 이야기‥‥,,,
,뭔가 수상하네요。,,,
,음모의 냄새가 나요。,,,
,사건 당시、야마시노 씨는,,,
,방송국에 있었고‥‥,,,
,미미 양은 무대 위에 있었지。,,,
,선배。야마시노PD의 방송국에,,,
,가 보지 않을래요?,,,
,야마시노PD의 사건 당시 행동을、,,,
,확인할 필요가 있을 것 같아요。,,,
,그것도 그렇네‥‥。,,,
,,,,
,같은 날 모 시각,,,
,니도미 TV 스튜디오,,,
,우와。엄청 화려하네。,,,
,으으。눈 돌아간다‥‥。,,,
,선배、저쪽 디스플레이에、,,,
,말도 안 되는 게 적혀있어요。,,,
,“관객은 봤다!,,,
,스테이지에서의 흉악한 행위!”,,,
,“마술사 M 양、17세”,,,
,“독점 영상! 노컷 판!,,,
,살인 쇼”,,,
,이런 게 방송에 나오면 미누키、,,,
,몰매를 맞게 될 거예요!,,,
,방송은 막지 못하겠지만‥‥,,,
,우리들이 그 애의 결백을、,,,
,증명해주면 돼。,,,
,저런 보도、엉터리였다고,,,
,법정에서 증명해주겠어。,,,
,같은 날 모 시각,,,
,나루호도 무엇이든 사무소,,,
,이、이、이건‥‥대체‥‥,,,
,어떻게 된 거야아아앗!,,,
,「압류」라고、,,,
,적혀 있는데요‥‥。,,,
,누구야!,,,
,이런 짓을 한 게!,,,
,야～。이봐 이봐。외부인이,,,
,마음대로 들어오면 안 돼。,,,
,외부인이라니、여긴,,,
,우리 사무소라고요!,,,
,외부인은 당신이잖습니까!,,,
,바보 같은 소리 마。,,,
,빚쟁이 주제에。,,,
,무、무슨 말이에요?,,,
,난 계약에 따랐을 뿐이야。,,,
,돈을 못 내겠다면、대신,,,
,여길 압류할 수밖에 없잖아。,,,
,（압류를 이렇게나 빨리?,,,
,아직 재판도 안 했는데!）,,,
,후후후。원망하려거든、,,,
,미누키를 원망해。,,,
,말했지? 아루마지키랑,,,
,엮여서 좋을 게 없다고。,,,
,（이、이놈‥‥!）,,,
,,,,
,어차피、,,,
,내일이면 쫓겨날 테니까。,,,
,뭐、오늘 밤은 마지막 순간을,,,
,천천히 맛보도록 해。,,,
,후후후후。그럼 안녕。,,,
,으으으。나루호도 씨의 사무소를,,,
,압류당하게 생겼다니‥‥!,,,
,젠장‥‥! 제기랄‥‥。,,,
,이건 뭔가 이상해요!,,,
,쨍그랑‥‥!,,,
,꺄아!,,,
,위험해!,,,
,살인자는 여기서 나가라!,,,
,얀마! 싸울 거면、,,,
,나한테 덤벼!,,,
,으악! 사람 살려!,,,
,하아‥‥하아‥‥하아‥‥。,,,
,이건‥‥너무해요!,,,
,（어떻게든、,,,
,‥‥어떻게든 하지 않으면）,,,
,! ‥‥‥‥,,,
,나루호도 씨다‥‥!,,,
,‥‥삑。,,,
,오、오로로、오도로키 군!,,,
,메메‥‥메시지 남긴 거 들었어!,,,
,미누키는!,,,
,미미、미누키는 괜찮아?,,,
,우、울진 않아?,,,
,벼、변호사는?,,,
,나、나루루‥‥나루호도 씨!,,,
,크크크크、큰일이에요!,,,
,미누키가‥‥게다가‥‥,,,
,사、사무소가‥‥사무소가!,,,
,오、오도로키 군? ‥‥‥‥이、,,,
,일단、둘 다 진정하자。,,,
,그렇구나。,,,
,그래서 내일 쫓겨난다고‥‥。,,,
,죄송합니다。,,,
,제가 힘이 부족해서。,,,
,으으으으으。큰일이네。,,,
,바로 돌아가고 싶지만‥‥,,,
,지금 가봤자 재판에는 늦을 텐데。,,,
,‥‥미안하지만、오도로키 군。,,,
,이번 건은、아무쪼록 잘 부탁할게。,,,
,물론 변호는 하겠지만、,,,
,사무소가 없어지면‥‥,,,
,오도로키 군。,,,
,포기하기엔 아직 일러。,,,
,네?,,,
,계약서에는 미누키가 방송사고를,,,
,일으킨다면‥‥이라고 쓰여 있어。,,,
,그럼、내일 법정에서 미누키의,,,
,책임이 아니었다고 증명하면 돼。,,,
,‥‥아! 그렇군요!,,,
,재판에서 이기느냐 마느냐‥‥,,,
,그것이 미누키와‥‥사무소의 운명을,,,
,가르게 될 거야。,,,
,즉、모든 것은 오도로키 군、,,,
,네게 달렸어。,,,
,‥‥저、저한테요‥‥?,,,
,（‥‥‥‥괘、괜찮을까‥‥）,,,
,‥‥‥‥‥‥오도로키 군!,,,
,!,,,
,난 지난 2년간、,,,
,‥‥네 성장을 지켜봐 왔어。,,,
,그렇기에 확언할 수 있어。,,,
,지금의 너라면‥‥‥‥괜찮아。,,,
,네?,,,
,넌 지금까지 몇 번이나、,,,
,어려운 재판에서 이겨왔어。,,,
,코코네한테도 선배로서、,,,
,잘 지도해 줬지。,,,
,그래서 지금의 너라면、미누키와,,,
,사무소의 미래를 맡길 수 있어。,,,
,‥‥‥‥믿고 있겠어。,,,
,미、믿는다니‥‥。,,,
,‥‥오도로키 군、,,,
,내일 부탁한다!,,,
,‥‥‥‥네!,,,
,괜찮습니다!,,,
,무슨 일이 생기면、바로,,,
,전화해도 돼。하지만‥‥,,,
,‥‥알고 있습니다。제힘으로,,,
,‥‥꼭 헤쳐나가겠습니다。,,,
,그 말을 들으니、안심되네。,,,
,‥‥그럼 건투를 빌게。,,,
,‥‥삑。,,,
,‥‥‥‥‥‥。,,,
,선배。왜 그래요?,,,
,이상한 표정 짓고는。,,,
,어?,,,
,아、아니‥‥。,,,
,（나루호도 씨가 날,,,
,믿고 있어‥‥）,,,
,（이、이건 반드시‥‥,,,
,이겨야 한다‥‥!）,,,
,어쨌든 키즈키 씨。내일 재판、,,,
,무조건 이기자!,,,
,네! 저도 전력으로、,,,
,서포트할게요!,,,
,（그런데,,,
,내일 재판 상대는‥‥）,,,
,（“나유타 검사”인가。,,,
,하필이면 이럴 때‥‥）,,,
,（하지만 누가 상대든 간에、,,,
,방심하지 않겠어!）,,,
,4월28일 오전 9:15,,,
,지방재판소 피고인 제3대기실,,,
,괜찮아‥‥괜찮다。,,,
,오도로키 호우스케는 괜찮다‥‥。,,,
,오도로키 씨。아까부터、,,,
,계속 저렇게 중얼거리고 있네요。,,,
,어제부터 계속 저런 상태야。,,,
,오늘 재판이 부담스럽겠지。,,,
,오도로키 씨‥‥。,,,
,저렇게까지 생각에 잠겨서。,,,
,오도로키 선배!,,,
,우왓! 키、키즈키 씨?,,,
,‥‥아、안녕。,,,
,어깨에 힘 빼요。,,,
,그래선 못 버텨요。,,,
,아。그래‥‥괜찮아。,,,
,괜찮아、괜찮다。,,,
,‥‥저기、선배。그 이후로 저、,,,
,나유타 검사를 조사해 봤어요。,,,
,역시、,,,
,보통 인물이 아닌 것 같아요。,,,
,‥‥뭔가 알아냈어?,,,
,뭐、들리는 얘기론、,,,
,나유타 검사는‥‥,,,
,“법정의 인과관계 흐름을,,,
,모두 파악하고 있다”‥‥라나。,,,
,‥‥뭐、뭐야 그거?,,,
,‥‥자세한 건、,,,
,잘 모르겠지만‥‥,,,
,논의의 흐름을 내다볼 수 있어서、,,,
,반론조차 그의 손바닥 안이라‥‥,,,
,변호 측은 나유타 검사의 예상대로,,,
,움직이게 된다고 해요。,,,
,‥‥‥‥그게 정말이라면、,,,
,상당히 어려운 상대겠네。,,,
,아카네 씨가 설득해 준다고,,,
,했지만‥‥,,,
,잘 되면 좋겠네요。,,,
,（어떻게 되든‥‥,,,
,방심할 순 없어）,,,
,그래서 지금의 너라면、미누키와,,,
,사무소의 미래를 맡길 수 있어。,,,
,‥‥‥‥믿고 있겠어。,,,
,（나루호도 씨가 날 믿고、,,,
,맡겨줬어‥‥）,,,
,（나는 그 신뢰와 기대에,,,
,응해야만 해!）,,,
,괜찮아‥‥괜찮다。,,,
,괜찮아。괜찮아。,,,
,‥‥또 시작이네요。,,,
,왠지、염불 같아。,,,
,괜찮아‥‥괜찮다。,,,
,오도로키 호우스케는 괜찮습니닷!,,,
,정말 괜찮으려나‥‥。,,,
,슬슬 개정합니다。,,,
,변호인은 준비해주십시오。,,,
,네! 괜찮습니닷!,,,
,（미누키의 무죄와,,,
,사무소를 건 재판‥‥）,,,
,（기합 넣고 가자、,,,
,오도로키 호우스케!）,,,
,같은 날 오전 9시30분,,,
,지방재판소 제6법정,,,
,이제부터、나루호도 미누키의,,,
,법정을 개정하겠습니다。,,,
,변호 측、준비 끝났습니다。,,,
,‥‥‥‥‥‥‥‥‥‥。,,,
,나유타 검사。,,,
,준비는 다 되었습니까?,,,
,‥‥‥‥‥‥‥‥‥‥。,,,
,저기。,,,
,나유타 검사、준비는‥‥?,,,
,‥‥‥‥이거 실례했습니다。,,,
,기다리게 했군요。,,,
,사건의 피해자에게、,,,
,묵념을 하고 있었습니다。,,,
,호오。묵념을‥‥。,,,
,그러고 보니‥‥,,,
,나유타 검사는 쿠라인교의,,,
,승려였지요。,,,
,‥‥네。쿠라인 왕국에서 조촐하게,,,
,승려 일을 하고 있습니다。,,,
,일본 법정은 아직 익숙하지 않아、,,,
,민폐를 끼칠지도 모르겠지만‥‥,,,
,법정에 모인 여러분。,,,
,부디、양해를 부탁드립니다‥‥。,,,
,왠지‥‥,,,
,말투가 꽤 부드러운 사람이네요。,,,
,（아카네 씨。미누키 이야기를、,,,
,해준 것일까）,,,
,그럼、나유타 검사。,,,
,사건 설명을 부탁합니다。,,,
,‥‥알겠습니다。반드시‥‥,,,
,망자의 영혼을 명계로 인도합시다。,,,
,시조님의 이름을 걸고。,,,
,‥‥그럼、,,,
,장례를 시작하겠습니다。,,,
,（나유타 사드마디。일단,,,
,알아보긴 했지만‥‥）,,,
,（“장례식의 검사”라‥‥자、,,,
,이제 어떻게 나올 생각이지?）,,,
,,,,
,사건은、화려한,,,
,쇼 도중에 일어났습니다。,,,
,피고인이 관에 검을 찌르는,,,
,퍼포먼스를 하자‥‥,,,
,‥‥피해자의 시신이,,,
,나타났습니다。,,,
,피해자는 Mr。멘요、,,,
,본명은 후시기 나오히토‥‥。,,,
,흉기인 검에는、피해자의 피가,,,
,묻어 있었습니다。,,,
,증거품《해부 기록》을,,,
,법정기록에 추가했다。,,,
,즉 이건、불행한 사고라는,,,
,겁니까?,,,
,재판장님이 그렇게 생각하시는 건、,,,
,지극히 당연한 일입니다。,,,
,하지만。이건‥‥살인사건‥‥,,,
,사고로 위장한 살인。,,,
,검찰은 그렇게 생각하고 있습니다。,,,
,호오‥‥。,,,
,그럼、피고인에 의한 범행이었다?,,,
,‥‥‥‥여러 가지 가능성을,,,
,검토해 봤습니다만‥‥,,,
,유감스럽게도‥‥그렇게,,,
,판단할 수밖에 없었습니다。,,,
,!,,,
,（결국、그렇게 되는 건가‥‥）,,,
,아카네 씨、,,,
,설득에 실패하신 모양이네요。,,,
,‥‥흐음。그럼、변호 측의 견해도,,,
,들어보도록 할까요。,,,
,‥‥변호 측은 물론、,,,
,피고인의 무죄를 주장합니다。,,,
,‥‥변호인。,,,
,혹시 괜찮다면‥‥,,,
,근거를‥‥,,,
,들려주시겠습니까?,,,
,근거 말입니까?,,,
,으음‥‥,,,
,뭐、굳이 말하자면、,,,
,피고인을 믿고 있기 때문일까요。,,,
,‥‥‥‥과연。역시 무죄를,,,
,증명하는 건 힘들겠죠‥‥,,,
,당신은“머리가 썩은”변호사라고,,,
,지금、증명된 것 같군요。,,,
,‥‥네?,,,
,써、썩은?,,,
,나、나유타 검사?,,,
,뭐、뭡니까 갑자기!,,,
,!,,,
,,,,
,⑥⑪??①⑮②⑮??⑫?⑥⑮⑦?,,,
,⑩⑨⑦⑬⑤?⑨?④⑥??⑧⑭③！,,,
,,,,
,‥‥‥‥저기。나유타 검사。,,,
,그 주문은 뭡니까?,,,
,이건 영혼이 더럽혀진 자들을、,,,
,“깨달음”으로 인도하는,,,
,시조님의“경문”。,,,
,어리석은 자들을 일깨우는,,,
,쿠라인교의 주문입니다。,,,
,무죄라는 꿈을 탐닉하는,,,
,변호사에게、어울리지요。,,,
,‥‥네、네에。요컨대、,,,
,「눈을 떠라」는 말이군요。,,,
,변호인이여。,,,
,‥‥충고 하나 하겠습니다‥‥。,,,
,죄인을 심판하고、피해자의 영혼을,,,
,성불시키는 것이、승려로서의 책무。,,,
,피고인의 죄를 인정하고、,,,
,회개하십시오。,,,
,그러나‥‥신성한 의식을,,,
,방해하려 한다면‥‥,,,
,나루호도 미누키와 함께‥‥,,,
,지옥으로 떨어트려 주겠습니다!,,,
,‥‥‥‥‥‥‥‥아、아니 아니!,,,
,아까부터 뭡니까?,,,
,썩었다던가 지옥에 떨어트린다거나!,,,
,흠。나유타 검사。쿠라인 방식,,,
,일지도 모르겠지만‥‥,,,
,험한 말은,,,
,삼가시면 좋겠습니다。,,,
,‥‥재판장님。이건 도의를 벗어난,,,
,자에게 보내는‥‥《설법》입니다。,,,
,도리를 모르는 썩은 자들은、,,,
,엄하게 다루어야 합니다。,,,
,네、네에‥‥。,,,
,그런 거였습니까。,,,
,그러고 보니 쿠라인에서는 변호사가,,,
,혐오 받는 존재였던가‥‥。,,,
,아무리 그래도、,,,
,너무 심하긴 하네요‥‥。,,,
,개정하자마자、뭐야 이거。,,,
,‥‥흐음。나라가 다르면 검사의,,,
,풍습도 다르니、변호인。,,,
,“이문화 커뮤니케이션”이라,,,
,생각하고、해주십시오。,,,
,뭐라고욧!,,,
,그럼 담당관、,,,
,첫 증인을 데려와 주십시오。,,,
,,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,（맛동산은 끊었다고,,,
,하지 않았던가‥‥）,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작와작,,,
,‥‥‥‥‥‥이봐요! 호우즈키 형사。,,,
,법정에서 과자를 먹지 마세요!,,,
,‥‥뭐야、괜찮잖아요。,,,
,과자 정도는。,,,
,스트레스‥‥,,,
,쌓였나 봐요。,,,
,호우즈키 형사。증언을。,,,
,저、저기요。,,,
,그거 말인데‥‥,,,
,저는‥‥나루호도 미누키의,,,
,무죄를 주장합니다!,,,
,네?,,,
,‥‥호우즈키 형사。,,,
,안 됩니다。,,,
,쓸데없는 희망을 주는 것은、,,,
,죄인의 절망이 깊어질 뿐입니다。,,,
,하、하지만‥‥!,,,
,포기하십시오。,,,
,직무에 반하는 행동은、,,,
,시조님의“천벌”이 따를 겁니다。,,,
,!,,,
,‥‥‥‥‥‥‥‥,,,
,와작와작와작와작와작와작와작,,,
,와작와작와작와작와작와작와작。,,,
,우물우물우물‥‥‥‥,,,
,‥‥알겠습니다。천벌이 아니라、,,,
,“처벌”이겠지만‥‥。,,,
,아카네 씨、시말서라도,,,
,쓴 걸까요?,,,
,나유타 검사랑은,,,
,잘 안 맞나 보네‥‥。,,,
,아시겠습니까? 피고인에게는,,,
,명백한 동기가 있습니다。,,,
,호우즈키 형사。그걸。,,,
,네。이걸 봐주세요。,,,
,이건 13년 전 아루마지키 극단의,,,
,포스터입니다。,,,
,‥‥어라? 분장실에 붙어 있던,,,
,포스터랑은 좀 다르지 않나요?,,,
,이건 분장실에 있던,,,
,포스터의 수정판이야。,,,
,‥‥출연중지‥‥라고,,,
,쓰여 있는데요。,,,
,그래。이 포스터를 촬영한 후에,,,
,Mr。멘요는 극단을 나갔어。,,,
,오른팔의 팔꿈치를 봐주세요。,,,
,큰 흉터가 있죠?,,,
,이건 연습 때 마술에서,,,
,실패해、입은 상처라고 합니다。,,,
,（꽤 눈에 띄는 상처구만‥‥）,,,
,‥‥그리고 아루마지키 텐사이는、,,,
,그의 실력이 미숙하다고 판단。,,,
,그 실력으론 쇼에 나오지 말라고、,,,
,공연 직전 출연중지를 통보했죠。,,,
,하지만 그는 반대를 무릅쓰고、,,,
,무대에 나오려고 한 것 같아서‥‥,,,
,아루마지키 텐사이는 그걸 계기로、,,,
,그를 극단에서 추방했다고 합니다。,,,
,추방이라니‥‥,,,
,상당히 가차 없군요。,,,
,그렇게까지 하지 않아도‥‥,,,
,아루마지키 극단은 마술에 대해서,,,
,너무 정열적인 측면이‥‥。아니‥‥,,,
,과격한 사상을 가졌던 모양입니다。,,,
,종종 문제를 일으켰다던가。,,,
,흐음。재판에서 시비를,,,
,가린 적도 있었지요。,,,
,그 후계자인 피고인이 살인사건을,,,
,일으켰다고 하니‥‥,,,
,세상에 몇 없는 재능은‥‥제대로,,,
,계승되었다고 할 수 있겠습니다。,,,
,썩은 범죄자의 재능 말이지요‥‥。,,,
,‥‥‥‥‥‥。,,,
,‥‥‥‥‥‥‥‥‥‥,,,
,‥‥‥‥‥‥사、상당히,,,
,가차 없군요。당신도。,,,
,‥‥‥‥영혼이 더럽혀진 범죄자에게,,,
,사정을 봐줄 필요는 없습니다。,,,
,으、으흠。,,,
,그럼、이야기를 계속하겠습니다。,,,
,추방 이후、Mr。멘요는 극단을,,,
,원망하였다고 합니다。,,,
,주변엔 이렇게 말하곤 했답니다。,,,
,「언젠가 극단에 복수하겠다」라고。,,,
,‥‥복수라니、,,,
,불온한 언사로군요。,,,
,증거품《13년 전의 포스터》의,,,
,데이터를 갱신했다。,,,
,그리고、복수의 기회가 찾아왔다。,,,
,호우즈키 형사、부탁합니다‥‥。,,,
,‥‥‥‥네。,,,
,이제、할 수밖에 없겠죠。,,,
,,,,
,～피고인의 동기～,,,
,피해자는 이번 마술 쇼에서,,,
,극단에 복수할 생각이었습니다。,,,
,Mr。멘요는 피고인에게서,,,
,아루마키지의 수첩을 빼앗아‥‥,,,
,마술 원리를 쇼에서,,,
,폭로하려 했습니다。,,,
,그게 피해자의 복수였습니다。,,,
,실제로、수첩은 그가 훔쳤습니다。,,,
,피고인은 마술 원리가 폭로되기,,,
,전에 Mr。멘요를 살해한 겁니다。,,,
,수첩을 도난당했다는 걸 알았을 땐,,,
,모든 것이 늦었던 거겠죠‥‥。,,,
,결국 죽일 수밖에 없었던 겁니다。,,,
,사고로 위장해서 말입니다。,,,
,그건 추측에 불과하지 않습니까?,,,
,피해자의 조수인 나나노 미미가、,,,
,증언했습니다。,,,
,Mr。멘요가 쇼 전에、,,,
,이렇게 말했다고 합니다。,,,
,“이번 쇼에서 아루마지키의 숨겨진,,,
,비밀이 밝혀질 것이다”라고。,,,
,뭣!,,,
,방금 건‥‥반론 거리가、,,,
,없어 보이네요。,,,
,으으으‥‥。,,,
,변호인이여。당신에게 하나、,,,
,어드바이스를 드리도록 하지요。,,,
,어드바이스라고요?,,,
,포기하십시오。,,,
,네?,,,
,범죄자와 한패가 되는 것은、,,,
,영혼을 더럽히는 행위입니다。,,,
,더럽혀진 영혼의 주인은、,,,
,지옥의 업화에서 영혼이 불탄 뒤、,,,
,내세에서도、,,,
,그 업을 짊어지게 될 겁니다。,,,
,아、아니‥‥。,,,
,저、그런 거 안 믿는데요。,,,
,게다가 포기할 생각은,,,
,없습니다!,,,
,‥‥이런 이런。이래서,,,
,썩은 변호사는 다루기 어렵군요。,,,
,이 세상은 인과응보입니다。,,,
,천벌 받을 당신의 내세는‥‥,,,
,기껏해야‥‥“노린재”,,,
,가 적당하겠군요。,,,
,노、노린재?,,,
,그럼 노린‥‥변호인。,,,
,심문을 부탁합니다。,,,
,,,,
,～피고인의 동기～,,,
,피해자는 이번 마술 쇼에서,,,
,극단에 복수할 생각이었습니다。,,,
,,,,
,Mr。멘요는 피고인에게서,,,
,아루마키지의 수첩을 빼앗아‥‥,,,
,,,,
,마술 원리를 쇼에서,,,
,폭로하려 했습니다。,,,
,,,,
,그게 피해자의 복수였습니다。,,,
,실제로、수첩은 그가 훔쳤습니다。,,,
,,,,
,피고인은 마술 원리가 폭로되기,,,
,전에 Mr。멘요를 살해한 겁니다。,,,
,,,,
,테이프에서 피고인의 지문이,,,
,나왔어。공연 중에 옮긴 거겠지。,,,
,,,,
,우선 정보를 끌어내자。,,,
,아카네 씨니까。협력적으로,,,
,증언해 줄 테고。,,,
,나유타 검사가,,,
,참견해오지 않으면 좋겠네요。,,,
,,,,
